"","pr_land_cover_Year","pr_Treatment","pr_Croptype","pr_yield_control_kgha","pr_yield_treatm_kgha","pr_yield_control_kgha_sd","pr_yield_treatm_kgha_sd","pr_yield_control_kgha_n","pr_yield_treatm_kgha_n","DatasetID","Source","Country","SiteRegion","QualityOfDataPoint","pr_pub_Year","pr_Longitude","pr_Latitude","nat.hab.1000","nat.hab.2000","nat.hab.5000","nat.hab.wo.grass.1000","nat.hab.wo.grass.2000","nat.hab.wo.grass.5000","cropland.1000","cropland.2000","cropland.5000","crop.peri.area.ratio.1000","crop.peri.area.ratio.2000","crop.peri.area.ratio.5000","crop.edgelength.1000","crop.edgelength.2000","crop.edgelength.5000","inert.1000","inert.2000","inert.5000"
"969",2007,"Slow Release Fertilizer","Rice",7590,7860,0,0,2,2,"D309","Liu  et al. (2014)","China","Anhui",NA,2014,117.1046762,31.05618051,0.083547913,0.083547913,0.083547913,0.083053401,0.083053401,0.083053401,0.873600582,0.873600582,0.873600582,9.429978744579,26.5841355625242,262.535008523603,81851.379066,230747.938676,2278780.58719,0.042851505,0.042851505,0.042851505
"970",2007,"Slow Release Fertilizer","Rice",7098,6879,NA,NA,1,1,"D309","Liu  et al. (2014)","China","Ningxia",NA,2014,106.2994444,38.12583333,0.024935581,0.024935581,0.024935581,0.011688546,0.011688546,0.011688546,0.814445788,0.814445788,0.814445788,7.23370000203264,25.7201635492116,239.666132263174,58626.58171696,208452.834603,1942409.2904,0.160618631,0.160618631,0.160618631
"971",2007,"Straw return","Rice",10267,11122,NA,NA,1,1,"D309","Liu  et al. (2014)","China","Sichuan",NA,2014,104.1804671,31.03764449,0.021298719,0.021298719,0.021298719,0.013855141,0.013855141,0.013855141,0.842382322,0.842382322,0.842382322,14.782861720864,50.5784390131257,411.572044377398,123727.163792,423323.09713,3444707.9806625,0.136318959,0.136318959,0.136318959
"972",2007,"Straw return","Rice",9526,10485,NA,NA,1,1,"D309","Liu  et al. (2014)","China","Sichuan",NA,2014,104.1915637,31.0475816,0.021118474,0.021118474,0.021118474,0.014226266,0.014226266,0.014226266,0.845080323,0.845080323,0.845080323,11.9602992778858,49.8556945003225,391.904711808913,100426.046607,418619.1485,3290673.5809191,0.133801203,0.133801203,0.133801203
"973",2007,"Straw return","Rice",9423,9175,NA,NA,1,1,"D309","Liu  et al. (2014)","China","Sichuan",NA,2014,104.1864646,31.04951646,0.021036023,0.021036023,0.021036023,0.014013374,0.014013374,0.014013374,0.84814201,0.84814201,0.84814201,12.1438242494348,51.0472226383717,387.625758192523,102335.2969,430171.96044,3266499.5997917,0.130821967,0.130821967,0.130821967
"974",2007,"Straw return","Rice",10091,11256,NA,NA,1,1,"D309","Liu  et al. (2014)","China","Sichuan",NA,2014,104.1508063,31.05368688,0.018728572,0.018728572,0.018728572,0.009088403,0.009088403,0.009088403,0.855719739,0.855719739,0.855719739,14.975251595518,53.809221121236,400.584713618967,127322.75134,457497.36069,3405855.8253524,0.125551689,0.125551689,0.125551689
"975",2007,"Straw return","Rice",10343,11369,NA,NA,1,1,"D309","Liu  et al. (2014)","China","Sichuan",NA,2014,104.1723162,31.05601616,0.011985156,0.011985156,0.011985156,0.006717085,0.006717085,0.006717085,0.862526184,0.862526184,0.862526184,13.4450845942517,50.2510731390664,382.802734095347,115224.477538,430652.08014,3280622.3513917,0.12548866,0.12548866,0.12548866
"976",2007,"Straw return","Rice",10150,10572,NA,NA,1,1,"D309","Liu  et al. (2014)","China","Sichuan",NA,2014,104.1552983,31.05616088,0.015338003,0.015338003,0.015338003,0.007514506,0.007514506,0.007514506,0.860830428,0.860830428,0.860830428,13.5948136946424,49.8367255437965,396.23101779808,116276.866389,426255.07105,3388976.2780524,0.123831569,0.123831569,0.123831569
"977",2007,"Straw return","Rice",9776,9855,NA,NA,1,1,"D309","Liu  et al. (2014)","China","Sichuan",NA,2014,104.1635637,31.06547869,0.010471101,0.010471101,0.010471101,0.005194263,0.005194263,0.005194263,0.866109077,0.866109077,0.866109077,11.0816356259118,45.9210503502741,388.074920014231,95362.322585,395170.727929846,3339554.4627917,0.123419822,0.123419822,0.123419822
"978",2007,"Straw return","Rice",8214,8830.5,0,439.113311116846,2,2,"D309","Liu  et al. (2014)","China","Jiangsu",NA,2014,118.965549,33.28407524,0.019777415,0.019777415,0.019777415,0.016781002,0.016781002,0.016781002,0.939781588,0.939781588,0.939781588,5.22066233088885,21.4268112125078,212.471438280949,48770.6520066,200166.087562,1984876.61545,0.040440997,0.040440997,0.040440997
"979",2008,"Organic Fertilizer","Rice",9316,9645,231.931024229188,377.595021153616,2,2,"D309","Liu  et al. (2015)","China","Ningxia",NA,2015,106.3,38.13,0.028190458,0.028190458,0.028190458,0.013192981,0.013192981,0.013192981,0.820704908,0.820704908,0.820704908,6.45168376447874,22.9415706225233,238.054915608263,52689.95452197,187360.440606,1944159.56129,0.151104634,0.151104634,0.151104634
"980",2008,"Straw return","Rice",8574,9148,NA,NA,1,1,"D309","Liu  et al. (2015)","China","Sichuan",NA,2015,104.1957735,31.02945034,0.023182791,0.023182791,0.023182791,0.015196308,0.015196308,0.015196308,0.837364345,0.837364345,0.837364345,13.1690150154404,48.6436271644769,400.55714243445,109564.939149,404710.30248,3332596.9243008,0.139452864,0.139452864,0.139452864
"981",2008,"Straw return","Rice",9174,9693,NA,NA,1,1,"D309","Liu  et al. (2015)","China","Sichuan",NA,2015,104.2015502,31.03260024,0.02419352,0.02419352,0.02419352,0.015864283,0.015864283,0.015864283,0.834103726,0.834103726,0.834103726,12.6755649884829,45.3579735504642,405.10414858285,105047.388471,375899.35219,3357257.2825008,0.141702754,0.141702754,0.141702754
"982",2008,"Straw return","Rice",8078,8651,NA,NA,1,1,"D309","Liu  et al. (2015)","China","Sichuan",NA,2015,104.2048596,31.04104649,0.024232404,0.024232404,0.024232404,0.016279478,0.016279478,0.016279478,0.837563067,0.837563067,0.837563067,10.0006951137334,47.1432426958993,392.356083789341,83224.612916,392320.54175748,3265141.3554008,0.138204529,0.138204529,0.138204529
"983",2008,"Straw return","Rice",9655,10448,NA,NA,1,1,"D309","Liu  et al. (2015)","China","Sichuan",NA,2015,104.1663787,31.04837641,0.021582041,0.021582041,0.021582041,0.014827462,0.014827462,0.014827462,0.852867403,0.852867403,0.852867403,11.045670438393,50.8094882020804,381.67410630641,93601.064962,430559.84989,3234308.2312618,0.125550556,0.125550556,0.125550556
"984",2008,"Straw return","Rice",9549,9810,NA,NA,1,1,"D309","Liu  et al. (2015)","China","Sichuan",NA,2015,104.1865476,31.04961146,0.022281622,0.022281622,0.022281622,0.015216044,0.015216044,0.015216044,0.848015647,0.848015647,0.848015647,10.0953413575917,45.6464200249357,377.479265054399,85060.093922,384602.02949,3180518.6770618,0.129702731,0.129702731,0.129702731
"985",2008,"Straw return","Rice",9811,10038,NA,NA,1,1,"D309","Liu  et al. (2015)","China","Sichuan",NA,2015,104.1617464,31.05753112,0.014387817,0.014387817,0.014387817,0.007788889,0.007788889,0.007788889,0.867502072,0.867502072,0.867502072,12.4223291599039,46.3077994033562,379.863943922139,107071.599457,399140.13593,3274155.7181618,0.118110111,0.118110111,0.118110111
"986",2009,"Straw return","Rice",5853.5,5908,368.617281200977,739.353501378062,6,6,"D309","Liu  et al. (2016)","China","Hunan",NA,2016,111.880801,26.76674,0.367724783,0.367724783,0.367724783,0.367724783,0.367724783,0.367724783,0.550315882,0.550315882,0.550315882,26.1561148454177,80.3220953187453,437.116538448345,142898.63606,438823.50014,2388097.6786,0.081959335,0.081959335,0.081959335
"987",2009,"Straw return","Rice",7792,7792,NA,NA,1,1,"D309","Liu  et al. (2016)","China","Heilongjiang",NA,2016,133.526843,47.594892,0.033117603,0.033117603,0.033117603,0.029203044,0.029203044,0.029203044,0.943627904,0.943627904,0.943627904,6.11561292417986,30.3952318889568,172.632521299719,57553.5458137,286047.1048,1624630.8991,0.0232544929999999,0.0232544929999999,0.0232544929999999
"989",2007,"Substituting Mineral Fertilizers with Manure Nitrogen","Greenhouse_vegetable",7.56975,7.63825,3.48662199222495,1.66770002013038,4,8,"D669","Liu (2014)","China","Shanghai","Control and Treatment not paired",2014,121.15,31.53333333,0.028504972,0.028504972,0.028504972,0.028481872,0.028481872,0.028481872,0.740638325,0.740638325,0.740638325,22.0352427490911,74.8358956630553,688.075427686469,162167.737245,550752.628531,5063871.38242,0.230856703,0.230856703,0.230856703
"990",2007,"Topsoil removal experiment","Vegetables",52.37,35.01,0,11.3671034129192,6,6,"D352","Liu and Wei (2014)",NA,NA,NA,2014,127.65,48.23333333,0.990344123,0.990344123,0.990344123,0.988263461,0.988263461,0.988263461,0.009655841,0.009655841,0.009655841,0,2.12114900747931,447.82591801962,0,204.2951661,43131.6564669,3.59999999810512e-08,3.59999999810512e-08,3.59999999810512e-08
"991",2004,"Straw return","Maize",7600,7506,NA,NA,1,1,"D331","Liu et al. (2011)","China",NA,NA,2011,110.7098333,34.92516667,0.006367736,0.006367736,0.006367736,0.000637284,0.000637284,0.000637284,0.929597728,0.929597728,0.929597728,2.12921646471971,12.8052792470997,129.66316492383,19682.0777832,118369.600439,1198581.98540779,0.064034536,0.064034536,0.064034536
"992",2004,"Straw return","Wheat",5585,6116,NA,NA,1,1,"D331","Liu et al. (2011)","China",NA,NA,2011,110.7098333,34.92516667,0.006367736,0.006367736,0.006367736,0.000637284,0.000637284,0.000637284,0.929597728,0.929597728,0.929597728,2.12921646471971,12.8052792470997,129.66316492383,19682.0777832,118369.600439,1198581.98540779,0.064034536,0.064034536,0.064034536
"993",2006,"Straw return","Maize",10333.3,10914.0333333333,825.238819978798,483.750362618297,3,3,"D331","Liu et al. (2013)",NA,NA,NA,2013,121.35705,41.1737,0.05823783,0.05823783,0.05823783,0.033901123,0.033901123,0.033901123,0.732754514,0.732754514,0.732754514,0.675325811762751,30.9546833018785,376.629326547061,4927.726461,225870.54921,2748193.9326,0.209007656,0.209007656,0.209007656
"994",2007,"Straw return","Maize",8907.77,9654.12,NA,NA,1,1,"D331","Liu et al. (2014)",NA,NA,NA,2014,116.4333333,37.15,0.004300121,0.004300121,0.004300121,0.002659697,0.002659697,0.002659697,0.722449983,0.722449983,0.722449983,16.5656526307534,55.3006120503622,347.405402115236,119067.35025,397478.8975,2497012.4398,0.273249896,0.273249896,0.273249896
"995",2008,"Substituting Mineral Fertilizers with Manure Nitrogen","Vegetables",1.422,3.0475,0.845699710299111,1.83005236719244,2,4,"D669","Liu et al. (2015)","China","Zhejiang","Control and Treatment not paired",2015,128.3333333,38.33333333,0.971876185,0.971876185,0.971876185,0.971876185,0.971876185,0.971876185,0.023592805,0.023592805,0.023592805,0,26.4581171549073,607.440131512905,0,6211.9799377,142618.0815596,0.00453101,0.00453101,0.00453101
"996",2009,"Straw return","Maize",6834,6757,NA,NA,1,1,"D331","Liu et al. (2016)",NA,NA,NA,2016,104.5833333,30.1,0.039780965,0.039780965,0.039780965,0.030572558,0.030572558,0.030572558,0.838629975,0.838629975,0.838629975,6.93142091013783,28.3670816947281,287.733798694008,57743.7770851,236318.420591,2397031.79868,0.12158906,0.12158906,0.12158906
"997",2009,"Straw return","Maize",5600,7520,NA,NA,1,1,"D331","Liu et al. (2016)",NA,NA,NA,2016,105.45,31.26666667,0.354570371,0.354570371,0.354570371,0.354508671,0.354508671,0.354508671,0.633541365,0.633541365,0.633541365,12.8425729473953,47.9752061999541,318.920885852728,80844.4269086,302005.530118,2007617.65976,0.011888264,0.011888264,0.011888264
"998",2009,"Straw return","Wheat",2800,3400,NA,NA,1,1,"D331","Liu et al. (2016)",NA,NA,NA,2016,105.45,31.26666667,0.354570371,0.354570371,0.354570371,0.354508671,0.354508671,0.354508671,0.633541365,0.633541365,0.633541365,12.8425729473953,47.9752061999541,318.920885852728,80844.4269086,302005.530118,2007617.65976,0.011888264,0.011888264,0.011888264
"999",2010,"Straw return","Maize",5049.58333333333,5952.66666666667,1360.27627262949,1352.21779669437,12,12,"D331","Liu et al. (2017)",NA,NA,NA,2017,108.0666667,34.3,0.002565049,0.002565049,0.002565049,0.0001434,0.0001434,0.0001434,0.705893814,0.705893814,0.705893814,15.9181319410107,70.7441100549091,464.747273439028,111721.485597,496517.876712,3261830.974148,0.291541137,0.291541137,0.291541137
"1000",2010,"Straw return","Wheat",3475.75,3440.08333333333,1147.13795041082,1077.33386893364,12,12,"D331","Liu et al. (2017)",NA,NA,NA,2017,108.0666667,34.3,0.002565049,0.002565049,0.002565049,0.0001434,0.0001434,0.0001434,0.705893814,0.705893814,0.705893814,15.9181319410107,70.7441100549091,464.747273439028,111721.485597,496517.876712,3261830.974148,0.291541137,0.291541137,0.291541137
"1001",2011,"Straw return","Maize",10125,10822.5,NA,NA,1,1,"D331","Liu et al. (2018)",NA,NA,NA,2018,107.200832,35.65,0.302871148,0.302871148,0.302871148,0.004980608,0.004980608,0.004980608,0.649445417,0.649445417,0.649445417,17.8580230381936,75.9704149400723,563.688554926662,115345.927733,490696.981003,3640894.581748,0.0476834350000001,0.0476834350000001,0.0476834350000001
"1002",2013,"Substituting Mineral Fertilizers with Manure Nitrogen","Greenhouse_vegetable",13.313,13.6111166666667,NA,1.16398395249534,1,6,"D669","Liu et al. (2020)","China","Shandong","Control and Treatment not paired",2020,117.3,36.33333333,0.381712367,0.381712367,0.381712367,0.08568209,0.08568209,0.08568209,0.568036975,0.568036975,0.568036975,8.58355349168721,66.245531585722,527.200771745144,48499.519855,374306.10499,2978834.3862,0.0502506579999999,0.0502506579999999,0.0502506579999999
"1003",2003,"Straw addition","Wheat",5445,5306,NA,NA,1,1,"D921B","Liu et al., 2010",NA,NA,"Not sure about control-treatment columns",2010,120.47,31.97,0.119318019,0.119318019,0.119318019,0.118988632,0.118988632,0.118988632,0.530833971,0.530833971,0.530833971,29.3113423319693,118.397245852406,886.088418631636,154624.43379,624574.16296,4674331.13322,0.34984801,0.34984801,0.34984801
"1004",2004,"Straw addition","Maize",7600,7506,NA,NA,1,1,"D921B","Liu et al., 2011",NA,NA,"Not sure about control-treatment columns",2011,110.72,34.92,0.008301028,0.008301028,0.008301028,0.001899206,0.001899206,0.001899206,0.930753434,0.930753434,0.930753434,4.43597631148779,16.3433730685436,140.08537733521,41056.861551,151264.920782791,1296550.19294779,0.0609455379999999,0.0609455379999999,0.0609455379999999
"1005",2004,"Straw addition","Rice",9250,9520,NA,NA,1,1,"D921B","Liu et al., 2011",NA,NA,"Not sure about control-treatment columns",2011,120.47,31.97,0.118462045,0.118462045,0.118462045,0.118316524,0.118316524,0.118316524,0.488075116,0.488075116,0.488075116,29.4446026697907,123.164510274219,916.1870360984,142815.738957,597387.26127,4443800.11001,0.393462839,0.393462839,0.393462839
"1006",2004,"Straw addition","Wheat",5585,6116,NA,NA,1,1,"D921B","Liu et al., 2011",NA,NA,"Not sure about control-treatment columns",2011,110.72,34.92,0.008301028,0.008301028,0.008301028,0.001899206,0.001899206,0.001899206,0.930753434,0.930753434,0.930753434,4.43597631148779,16.3433730685436,140.08537733521,41056.861551,151264.920782791,1296550.19294779,0.0609455379999999,0.0609455379999999,0.0609455379999999
"1007",2006,"Straw addition","Maize",6230,6738,0,259.892285379924,4,4,"D921B","Liu et al., 2013",NA,NA,"Not sure about control-treatment columns",2013,120.4,36.32,0.010965118,0.010965118,0.010965118,0.009612887,0.009612887,0.009612887,0.311299451,0.311299451,0.311299451,22.3814731993083,103.917705956685,975.725067924592,69304.160711,321780.846605,3021329.57536,0.677735431,0.677735431,0.677735431
"1008",2006,"Straw addition","Maize",10333,10914,NA,NA,1,1,"D921B","Liu et al., 2013",NA,NA,"Not sure about control-treatment columns",2013,121.35,41.15,0.060554035,0.060554035,0.060554035,0.029115947,0.029115947,0.029115947,0.730571064,0.730571064,0.730571064,15.8998776418448,59.1330807785474,421.352140273043,115672.740472,430197.36757,3065366.7825,0.208874901,0.208874901,0.208874901
"1009",2007,"Straw addition","Maize",7986,9125.5,1303.90490450799,747.411867714181,2,2,"D921B","Liu et al., 2014",NA,NA,"Not sure about control-treatment columns",2014,116.43,37.15,0.004255519,0.004255519,0.004255519,0.002629491,0.002629491,0.002629491,0.721241525,0.721241525,0.721241525,15.4560065303879,52.4193581034784,346.835252521759,110905.82814,376139.3546,2488744.4783,0.274502956,0.274502956,0.274502956
"1010",2007,"Straw addition","Maize",10000,9250,0,1258.30573921179,4,4,"D921B","Liu et al., 2014",NA,NA,"Not sure about control-treatment columns",2014,126.73,45.74,0.023482831,0.023482831,0.023482831,0.023287377,0.023287377,0.023287377,0.286922824,0.286922824,0.286922824,23.6353133994829,79.7698085577032,762.699426921887,67603.31183,228162.96748,2181524.15918,0.689594345,0.689594345,0.689594345
"1011",2008,"Straw addition","Rice",9140,9631,NA,NA,1,1,"D921B","Liu et al., 2015",NA,NA,"Not sure about control-treatment columns",2015,104.187,31.05,0.022069011,0.022069011,0.022069011,0.015148527,0.015148527,0.015148527,0.848435654,0.848435654,0.848435654,10.0457388523855,45.0282706924043,377.146195920719,84684.598062,379583.92718,3179305.6221618,0.129495335,0.129495335,0.129495335
"1012",2008,"Straw addition","Rice",8467,9200,0,185.71214284478,3,3,"D921B","Liu et al., 2015",NA,NA,"Not sure about control-treatment columns",2015,119.3,31.97,0.044127255,0.044127255,0.044127255,0.041992546,0.041992546,0.041992546,0.8663313,0.8663313,0.8663313,9.21193849360185,37.3483256295142,275.566026111747,79308.3185337,321542.844406,2372429.88445,0.0895414449999999,0.0895414449999999,0.0895414449999999
"1013",2008,"Liming","Upland Arable Land",89750,90700,494.974746830583,1838.47763108502,2,2,"D973","Liu et al., 2015","China","Zhanjiang",NA,2015,99.103075,25.569025,0.993675481,0.993675481,0.993675481,0.791572135,0.791572135,0.791572135,0.003565671,0.003565671,0.003565671,26.7908246000579,109.471249456968,620.210785213807,948.1393283,3874.2367388,21949.5385482,0.00275884800000004,0.00275884800000004,0.00275884800000004
"1014",2008,"Straw addition","Wheat",6170,6921,NA,NA,1,1,"D921B","Liu et al., 2015",NA,NA,"Not sure about control-treatment columns",2015,104.187,31.05,0.022069011,0.022069011,0.022069011,0.015148527,0.015148527,0.015148527,0.848435654,0.848435654,0.848435654,10.0457388523855,45.0282706924043,377.146195920719,84684.598062,379583.92718,3179305.6221618,0.129495335,0.129495335,0.129495335
"1015",2009,"integrated biochar solutions","Rice",6375,6375,947.560024483937,947.560024483937,6,6,"D921A","Liu et al., 2016","China",NA,"Not sure about control-treatment columns",2016,123.4,45.83,0.199841695,0.199841695,0.199841695,0.163161708,0.163161708,0.163161708,0.774258742,0.774258742,0.774258742,18.5465766906509,66.8714310095153,576.13285600391,143152.04225,516148.1860972,4446890.459621,0.025899563,0.025899563,0.025899563
"1016",2010,"Straw addition","Rice",7871,8025,NA,NA,1,1,"D921B","Liu et al., 2017",NA,NA,"Not sure about control-treatment columns",2017,119.97,30.56,0.413835786,0.413835786,0.413835786,0.404227003,0.404227003,0.404227003,0.313154095,0.313154095,0.313154095,14.542637067597,96.5808248407292,687.275605405599,45243.638353,300472.870953,2138185.03448,0.273010119,0.273010119,0.273010119
