No.,DatasetID,Source,Country,Site/Region,Latitude,Longitude,Crop type,yield_control,yield_treatm,yield_measure,Treatment,QualityOfDataPoint,Coordinate_format
5709,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,3.64,4.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5710,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,3.64,4.36,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5711,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,3.64,4.4,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5712,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,26.79,25.88,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5713,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,26.79,24.18,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5714,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,26.79,24.5,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5715,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.52,3.77,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5716,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.52,4.1,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5717,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.52,4.24,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5718,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,2.18,4.13,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5719,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,2.18,4.19,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5720,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,2.18,4.24,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5721,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,5.31,4.81,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5722,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,5.31,5.28,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5723,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,5.31,5.83,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5724,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,4.19,3.67,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5725,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,4.19,4.17,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5726,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,4.19,4.73,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5727,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,17.9,25.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5728,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,17.9,26.8,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5729,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,17.9,27.8,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5730,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.51,2.07,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5731,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.51,2.11,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5732,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.51,2.17,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5733,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,2.44,2.63,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5734,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,2.44,2.67,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5735,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,2.44,2.91,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5736,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.21,4.22,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5737,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.21,4.82,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5738,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.21,5.03,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5739,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,3.92,3.8,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5740,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,3.92,3.7,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5741,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,3.92,3.6,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5742,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.64,1.85,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5743,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.64,1.83,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5744,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.64,1.84,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5745,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,39.6,48.1,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5746,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,39.6,41.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5747,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,39.6,39,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5748,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,0.78,6.4,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5749,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,0.78,7.45,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5750,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,0.78,7.45,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5751,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,6.76,6.73,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5752,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,6.76,6.55,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5753,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,6.76,6.71,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5754,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.96,1.71,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5755,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.96,1.61,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5756,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.96,1.62,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5757,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.31,2.76,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5758,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.31,2.77,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5759,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.31,2.47,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5760,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,0.18,0.61,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5761,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,0.18,1,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5762,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,0.18,1.3,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5763,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.16,2.42,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5764,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.16,2.62,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5765,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.16,2.69,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5766,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.39,7.78,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5767,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.39,7.37,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5768,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,1.39,7.33,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5769,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,3.85,8.1,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5770,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,3.85,7.48,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5771,D973,"Holland et al., 2019",UK,Woburn,52,-0.6,Upland arable land,3.85,7.56,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5772,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,11.2,12.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5773,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,11.2,12.4,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5774,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,11.2,12.7,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5775,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,13.2,14.3,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5776,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,13.2,14.4,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5777,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,13.2,15.8,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5778,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,17.7,16.9,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5779,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,17.7,16.3,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5780,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,17.7,15.9,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5781,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,16.3,17.6,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5782,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,16.3,18.5,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5783,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,16.3,21.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5784,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,10.9,11,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5785,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,10.9,10.9,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5786,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,10.9,12.8,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5787,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,7.3,9.4,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5788,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,7.3,11.9,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5789,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,7.3,11.6,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5790,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,8.7,10.5,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5791,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,8.7,10.5,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5792,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,8.7,10.4,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5793,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,7.4,10.8,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5794,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,7.4,11.7,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5795,D973,"Nixon et al., 2003",South Africa,Dalton,-33.216667,22.016667,Upland arable land,7.4,11.4,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5796,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,8.6,9.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5797,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,8.6,8.7,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5798,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,7.4,7.3,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5799,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,7.4,7.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5800,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,8.8,8,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5801,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,8.8,8.5,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5802,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,12.5,13.1,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5803,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,12.5,10.8,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5804,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,15.3,13.9,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5805,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,15.3,12.9,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5806,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,10.8,13.1,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5807,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,10.8,13.9,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5808,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,8.4,10.5,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5809,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,8.4,11.5,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5810,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,8.7,10.4,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5811,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,8.7,11,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5812,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,7,10.3,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5813,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,7,10.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5814,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,11.2,15.7,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5815,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,11.2,17.4,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5816,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,10.9,15.8,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5817,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,10.9,15.3,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5818,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,10.6,14.7,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5819,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,10.6,14.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5820,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,8.4,11.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5821,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,8.4,12,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5822,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,8.5,13,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5823,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,8.5,12.8,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5824,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,7.5,12.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5825,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,7.5,12,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5826,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,10.5,14.4,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5827,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,10.5,16.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5828,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,14.1,16.8,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5829,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,14.1,15.2,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5830,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,13.6,17.3,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5831,D973,"Nixon et al., 2003",South Africa,Paddock,-33.216667,22.016667,Upland arable land,13.6,18.3,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5832,D973,"Oh et al., 2006",Japan,Shizuoka,34.8,138.133333,Upland arable land,0.79,0.87,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5833,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,1.75,1.85,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5834,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,1.75,1.9,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5835,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,1.75,1.98,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5836,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,2.13,2.15,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5837,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,2.13,2.11,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5838,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,2.13,2.03,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5839,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,2.51,2.69,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5840,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,2.51,2.55,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5841,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,2.51,2.67,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5842,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-138.883333,34.133333,Upland arable land,2.72,2.68,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5843,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-138.883333,34.133333,Upland arable land,2.72,2.76,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5844,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-138.883333,34.133333,Upland arable land,2.72,2.51,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5845,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-138.883333,34.133333,Upland arable land,2.39,2.78,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5846,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-138.883333,34.133333,Upland arable land,2.39,2.83,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5847,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-138.883333,34.133333,Upland arable land,2.39,2.59,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5848,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-138.883333,34.133333,Upland arable land,2,2.12,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5849,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-138.883333,34.133333,Upland arable land,2,2.12,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5850,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-138.883333,34.133333,Upland arable land,2,2.07,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5851,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-139,34.383333,Upland arable land,2.29,2.33,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5852,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-139,34.383333,Upland arable land,2.29,2.44,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5853,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-139,34.383333,Upland arable land,2.29,2.38,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5854,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-139,34.383333,Upland arable land,2.46,2.48,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5855,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-139,34.383333,Upland arable land,2.46,2.35,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5856,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-139,34.383333,Upland arable land,2.46,2.17,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5857,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-139,34.383333,Upland arable land,1.94,1.87,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5858,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-139,34.383333,Upland arable land,1.94,1.92,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5859,D973,"Farhoodi et al., 2008",Australia,North Kapunda,-139,34.383333,Upland arable land,1.94,1.99,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5860,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,1.21,1.59,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5861,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,1.21,2.1,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5862,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,1.21,2.04,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
5863,D973,"Farhoodi et al., 2008",Australia,Marrabel,-138.883333,34.133333,Upland arable land,1.54,2.67,Mg dry matter/ha,Straw addition,,Degr-Min-Sec
