ma_id,row_id,study_id,comparison_id,author_year,title,study_pubyear,harvest_year,longitude,latitude,region,country,control_replicates,treatment_replicates,crop_type,treatment,yield_control,yield_treatment,yield_SD_control,yield_SD_treatment,yield_unit,soil_type,temperature,precipitation,climate_zone,LRR,LRR_vi,reference
D1120,6232,,,,,2000,1995,-82.56,35.428,Mountain Horticultural Crops Research Station,USA,4,4,,control conventional tillage-treatm no tillage,7430,5610,,,kg/ha,,,,,,,Vaughan. J. D.. Hoyt. G. D. & Wollum. A. G. Cover crop nitrogen availability to conventional and notill corn: Soil mineral nitrogen. corn nitrogen status. and corn yield Commun Soil Sci Plan 31. 1017-1041 (2000)
D1120,6233,,,,,2000,1995,-82.56,35.428,Mountain Horticultural Crops Research Station,USA,4,4,,control conventional tillage-treatm no tillage,11210,11010,,,kg/ha,,,,,,,Vaughan. J. D.. Hoyt. G. D. & Wollum. A. G. Cover crop nitrogen availability to conventional and notill corn: Soil mineral nitrogen. corn nitrogen status. and corn yield Commun Soil Sci Plan 31. 1017-1041 (2000)
D1120,6234,,,,,2000,1995,-82.56,35.428,Mountain Horticultural Crops Research Station,USA,4,4,,control conventional tillage-treatm no tillage,8270,6130,,,kg/ha,,,,,,,Vaughan. J. D.. Hoyt. G. D. & Wollum. A. G. Cover crop nitrogen availability to conventional and notill corn: Soil mineral nitrogen. corn nitrogen status. and corn yield Commun Soil Sci Plan 31. 1017-1041 (2000)
D1120,6235,,,,,2000,1995,-82.56,35.428,Mountain Horticultural Crops Research Station,USA,4,4,,control conventional tillage-treatm no tillage,9160,6760,,,kg/ha,,,,,,,Vaughan. J. D.. Hoyt. G. D. & Wollum. A. G. Cover crop nitrogen availability to conventional and notill corn: Soil mineral nitrogen. corn nitrogen status. and corn yield Commun Soil Sci Plan 31. 1017-1041 (2000)
D1120,6236,,,,,2011,1991,-98.846,19.529,El Batan,Mexico,2,2,,control conventional tillage-treatm no tillage,5960,5490,,,kg/ha,,,,,,,Verhulst. N. et al. Soil water content. maize yield and its stability as affected by tillage and crop residue management in rainfed semi-arid highlands. Plant Soil 344. 73-85 (2011)
D1120,6237,,,,,2011,1991,-98.846,19.529,El Batan,Mexico,2,2,,control conventional tillage-treatm no tillage,5840,5490,,,kg/ha,,,,,,,Verhulst. N. et al. Soil water content. maize yield and its stability as affected by tillage and crop residue management in rainfed semi-arid highlands. Plant Soil 344. 73-85 (2011)
D1120,6238,,,,,2011,1991,-98.846,19.529,El Batan,Mexico,2,2,,control conventional tillage-treatm no tillage,6560,7880,,,kg/ha,,,,,,,Verhulst. N. et al. Soil water content. maize yield and its stability as affected by tillage and crop residue management in rainfed semi-arid highlands. Plant Soil 344. 73-85 (2011)
D1120,6239,,,,,2011,1991,-98.846,19.529,El Batan,Mexico,2,2,,control conventional tillage-treatm no tillage,7180,7880,,,kg/ha,,,,,,,Verhulst. N. et al. Soil water content. maize yield and its stability as affected by tillage and crop residue management in rainfed semi-arid highlands. Plant Soil 344. 73-85 (2011)
D1120,6240,,,,,2011,1991,-98.846,19.529,El Batan,Mexico,2,2,,control conventional tillage-treatm no tillage,2710,7420,,,kg/ha,,,,,,,Verhulst. N. et al. Soil water content. maize yield and its stability as affected by tillage and crop residue management in rainfed semi-arid highlands. Plant Soil 344. 73-85 (2011)
D1120,6241,,,,,2011,1991,-98.846,19.529,El Batan,Mexico,2,2,,control conventional tillage-treatm no tillage,3280,7420,,,kg/ha,,,,,,,Verhulst. N. et al. Soil water content. maize yield and its stability as affected by tillage and crop residue management in rainfed semi-arid highlands. Plant Soil 344. 73-85 (2011)
D1120,6242,,,,,1993,1988,30.783,-19.829,Makoholi Research Station,Zimbabwe,8,4,,control conventional tillage-treatm no tillage,2815,2515,,,kg/ha,,,,,,,"Vogel. H. (1993). ""Tillage effects on maize yield. rooting depth and soil water content on sandy soils in Zimbabwe."" Field Crops Research 33(4): 367-384."
D1120,6243,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,9450,10590,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6244,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,10440,9650,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6245,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,9820,9790,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6246,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,10440,9790,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6247,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,7760,4910,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6248,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,5410,6040,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6249,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,7760,6040,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6250,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,4240,9200,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6251,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,3660,4650,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6252,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,4240,4650,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6253,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,7980,8450,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6254,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,6240,7100,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6255,,,,,1992,1984,-77.68,35.894,Upper Coastal Plain Research Station,USA,4,4,,control conventional tillage-treatm no tillage,7980,7100,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6256,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,8010,8680,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6257,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,4590,7690,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6258,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,4540,7100,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6259,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,4590,7100,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6260,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,1280,2800,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6261,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,1390,2740,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6262,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,1280,2740,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6263,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,2200,3860,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6264,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,2540,2030,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6265,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,2200,2030,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6266,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,4060,6630,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6267,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,4220,7080,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6268,,,,,1992,1984,-79.695,36.38,Upper Piedmont Research Station,USA,4,4,,control conventional tillage-treatm no tillage,4060,7080,,,kg/ha,,,,,,,Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)
D1120,6269,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,5558,4974,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6270,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,6474,5639,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6271,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,6847,6627,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6272,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,8371,9142,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6273,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,10881,8834,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6274,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,9678,7780,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6275,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,11082,6259,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6276,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,3751,2997,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6277,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,4241,4521,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6278,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,3354,3638,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6279,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,4545,4701,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6280,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,8104,7838,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6281,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,8228,7956,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6282,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,8132,7528,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6283,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,9195,7573,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6284,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,5920,5091,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6285,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,6117,6561,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6286,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,6038,4492,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6287,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,6408,6675,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6288,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,8473,5115,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6289,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,9318,7390,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6290,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,8148,5251,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6291,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,9510,7880,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6292,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,6751,5038,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
D1120,6293,,,,,2011,1980,-85.965,34.287,Sand Mountain Substation,USA,4,4,,control conventional tillage-treatm no tillage,7513,6875,,,kg/ha,,,,,,,Watts. D. B. & Torbert. H. A. Long-term tillage and poultry litter impacts on soybean and corn grain yield. Agron J 103. 1479 (2011)
